"term","weight"
"drenched","-28.7510153941"
"lotto","-26.6245992189"
"outa","25.3817380642"
"ellie","25.9450619983"
"critical","58.2107939178"
"knife","-11.0920392933"
"mwah","107.026082742"
"cramps","252.339187699"
"fitness","16.576046818"
"unusual","5.82504455485"
"broken","13.9562216519"
"giggle","55.9691619851"
"tease","67.0407994033"
"roar","-151.725756965"
"island","0.817444534594"
"bonding","72.3316584496"
"practical","-41.6885994771"
"youve","64.5589228649"
"mixed","-40.0057805903"
"quietly","36.0653233234"
"lands","46.338324007"
"blessed","55.587361702"
"references","35.736660431"
"inbox","24.4923992002"
"dreaming","31.4392285482"
"skillet","-16.4609422998"
"distracted","89.7296282049"
"madden","-108.130424256"
"lions","-101.103778108"
"bcoz","-32.7828274456"
"redbull","389.840644918"
"trey","10.9334926223"
"spicy","-47.1155162143"
"fricken","-6.26736755534"
"strikes","14.0854666094"
"downstairs","-24.1304853141"
"belated","0.229925582569"
"spice","54.5534766896"
"romantic","29.8842909123"
"brother's","157.426476169"
"suitcase","35.9784658639"
"videos","-75.076118844"
"deep","-23.5005315108"
"fellow","19.9973547404"
"imagination","-4.79880355595"
"girlfriend","-470.437716969"
"lifetime","-11.8582054896"
"film","7.27050472199"
"fill","8.29173715514"
"again","-11.8328264049"
"coughing","150.905472249"
"weeee","-11.8313139311"
"mamaya","-74.4012041421"
"obsessed","99.0111353189"
"keepin","76.7331276245"
"chris","-18.4631325849"
"laptops","-40.4788641658"
"oras","-69.6355867377"
"remote","-27.2237822589"
"u","-2.19087061034"
"alright","-27.2390342751"
"starting","-12.7581116609"
"nunca","102.40190535"
"liar","35.1994437547"
"forget","31.0744194956"
"aids","-28.4822337839"
"suns","-23.280719239"
"forbidden","207.295340433"
"allergy","119.042686615"
"dollar","-95.8989470698"
"talks","84.2560425929"
"liam","9.57518700512"
"children","73.6630454956"
"emily","17.8359581216"
"shattered","-75.2856685955"
"imma","7.76482656764"
"enjoying","-42.631551494"
"puffs","29.753404897"
"returning","-35.8052206958"
"scout","-12.0645596782"
"bestie","145.977721754"
"trails","-27.283339493"
"difference","-26.9205514454"
"ramen","-51.126472976"
"newly","-35.163128866"
"trippin","43.2487215765"
"washing","109.101941973"
"catherine","43.4068631684"
"celebrity","-43.4108727816"
"reminding","116.411452017"
"20th","-24.212643457"
"neighborhood","-9.78006835443"
"burger","-196.391652852"
"perception","-12.91064537"
"perspective","-3.86466289757"
"further","27.0567034078"
"grabe","-10.023445671"
"appreciating","62.3630342596"
"gm","52.6031893917"
"ribbon","28.1603897363"
"creatures","153.747266304"
"dial","-18.6477990771"
"walang","-39.3324929745"
"caffeine","9.33571957098"
"abs","-58.242636722"
"sooooooo","17.7147132357"
"tribute","-29.6293296265"
"everlasting","-52.6840762354"
"public","23.8903376781"
"tattoos","30.220841095"
"c'mon","-52.1537579342"
"advert","-36.9537088112"
"ranger","-215.180668829"
"jonas","76.3705022744"
"standard","-66.0049230157"
"table","87.5278129276"
"search","-37.2929529931"
"bible","-2.91558471247"
"jackie","-12.8608438724"
"airport","6.772232939"
"tiffany","-19.6876167856"
"published","28.1601553353"
"narrow","63.6980028256"
"africa","7.69455502929"
"sister's","-117.139369014"
"suits","111.99190624"
"eye","-26.8090352232"
"oclock","2.63889812444"
"two","-35.0577515395"
"damaged","-37.8666936289"
"splash","-148.037081821"
"diamond","-43.1676347404"
"purse","645.593493698"
"mankind","-3.70984970337"
"family's","-65.2959329138"
"ain't","-21.9483137192"
"lemons","-107.767081192"
"particular","118.118725691"
"karaoke","18.9116541808"
"town","25.4644522852"
"hour","-17.727733369"
"recall","-34.2590759575"
"der","-21.8311607922"
"des","33.0115301778"
"sucks","-45.2590603039"
"dew","-27.5938065691"
"del","-19.2678616202"
"dem","11.829481123"
"den","-2.92193784069"
"abandon","-40.9541246963"
"def","26.8196691267"
"stubborn","64.3852280893"
"shark","-41.4291926424"
"hamburger","-102.29258894"
"share","42.0882026911"
"minimum","129.484096776"
"numbers","-77.5270327189"
"purchased","54.082338407"
"mutha","-19.3853969786"
"sharp","31.2100854945"
"!","0.633031833542"
"needs","-4.18022600642"
"wisely","-44.3497298849"
"csi","100.804513787"
"awkward","12.9796322265"
"acts","-27.2540008583"
"licked","225.66311133"
"fame","-140.557716064"
"ryt","-46.1800156068"
"charms","111.243062304"
"advice","122.791247424"
"par","-87.5726619507"
"waka","78.281894814"
"blood","-18.8434881463"
"coming","8.43731094836"
"bloom","53.8791669712"
"response","-48.914526643"
"brady","-76.2456050132"
"that'd","-270.453937889"
"coat","-13.8357092791"
"dragon","5.4824179442"
"coal","43.9813823549"
"responsibility","6.24760628797"
"yipee","87.3811712473"
"pleasure","24.9011070982"
"playing","-5.14639900202"
"that's","-12.7916256653"
"through","-5.11864876595"
"lava","-126.681234197"
"existence","-70.8687216132"
"suffer","-12.027864496"
"golfing","-183.453774941"
"5:30","-83.2329017399"
"messed","-21.2821362411"
"20","-41.8440918683"
"22","32.9972056414"
"thnx","-104.198153497"
"29","-39.4070575154"
"late","-26.4667009495"
"penn","12.2836183374"
"hurting","10.1358798721"
"good","-13.5921953196"
"seeking","-13.2944771042"
"males","50.9640297332"
"noticing","-49.6788572289"
"primary","-17.6842046621"
"walls","7.39906191011"
"inception","-49.0414994646"
"stepped","-21.0863200984"
"easily","12.8897947426"
"robbie","-41.9913557583"
"zzzzzzzzzzzzzzzzzzzzzzzz","-64.4210229608"
"bago","-170.781371304"
"ashes","-28.3115318421"
"habits","110.263399384"
"repeating","-8.49950621991"
"everyone","-2.81494796622"
"mental","34.0939070544"
"hari","8.86710625776"
"house","29.6269542906"
"energy","91.8756638298"
"hard","-12.5828343391"
"idea","-10.6453017024"
"banquet","-50.4235694311"
"extended","-31.6004962627"
"portland","-49.3826678668"
"perry","-102.334274944"
"childish","-8.06183248401"
"singapore","-55.9385486427"
"pigeon","-5.57462420701"
"humble","-83.2520971872"
"bully","-174.158314004"
"pathetic","9.4006839944"
"bulls","-34.0844160194"
"pleasant","45.4678327017"
"disneyland","-28.8474860568"
"beginning","45.4998937086"
"benefits","-82.2535155856"
"taht","-55.9610378937"
"cullen","-100.202884091"
"dont","15.2187706904"
"valentine","-127.823026387"
"done","-10.4527519716"
"dong","14.8536653557"
"heights","3.79193899956"
"divorce","28.1671768434"
"least","15.5801320934"
"paint","91.718470987"
"statement","30.4010560752"
"mama","79.6893035061"
"dumbass","11.6009994888"
"akan","15.4101395728"
"muscles","26.7174970604"
"para","19.051316836"
"mohawk","-320.036169068"
"needle","-118.857209066"
"park","-12.4963764741"
"dentist","22.4241523634"
"part","-22.8229984115"
"believe","20.6022310348"
"b","3.96587220716"
"mahal","-25.1390425964"
"gotten","5.77576623448"
"youth","-28.1488217092"
"_______","-75.9758148443"
"treated","40.2950726579"
"declare","7.59761664047"
"outta","11.3763187871"
"curtains","80.4136365741"
"ages","55.9498606719"
"roughly","-60.5080114955"
"hangout","-55.9550127271"
"showers","114.914732899"
"aged","-31.525447082"
"orders","40.6413227617"
"mountain","-29.8672808059"
"built","-86.3894301782"
"dancing","78.2570018556"
"flaming","-126.782027887"
"couch","62.7344727253"
"becca","27.9955195669"
"build","-10.3848012265"
"waitin","-34.253969018"
"depths","-91.1284573994"
"most","-5.33364966933"
"poke","-60.1406685168"
"significant","-3.29088010284"
"services","59.5974860209"
"extremely","19.9477682328"
"kc","23.3914386089"
"ke","-9.87069034823"
"ki","11.8946566116"
"ko","4.49572927544"
"km","-20.4316866979"
"ku","-15.6921017243"
"weigh","30.8501043338"
"thomas","-12.2215004756"
"particularly","240.662127299"
"nahi","-23.2054473119"
"scattered","-131.301649027"
"hugging","12.067763782"
"relation","-47.8376365243"
"jared","94.4619888264"
"fine","-20.9963466872"
"find","-2.93160951768"
"giant","-19.5498384626"
"nervous","58.6641591063"
"ruin","47.6271470053"
"19th","70.7390714685"
"unhappy","15.0498244662"
"idiots","27.4834312378"
"8","-15.6258395563"
"weve","19.3151657877"
"dust","-53.3699096852"
"mein","-30.8516016193"
"cheaper","12.790795842"
"sila","-33.3392155712"
"courage","-26.9304678357"
"breast","126.894142208"
"resolve","-84.8097884741"
"contagious","-70.8585086461"
"remove","-63.5255774894"
"common","-27.9593695473"
"watever","81.8864043538"
"gospel","-176.845593721"
"ph","-21.4687189569"
"lion","51.1584586404"
"individual","-45.8408861976"
"leslie","58.4698849452"
"tender","30.9625048475"
"11th","13.5952082153"
"cozy","54.6776129758"
"please","30.8787066208"
"fans","-2.39941046532"
"smallest","48.106234341"
"expo","38.0616185541"
"burned","-18.4338678534"
"pisses","-117.967958012"
"bak","-41.2486886109"
"pepsi","-75.2968502301"
"asthma","62.1163578464"
"marilyn","96.0154475702"
"pissed","-47.838829589"
"restaurant","39.7937624315"
"alot","-64.3751012046"
"weirdo","25.5038447607"
"baltimore","-6.19208598836"
"upgraded","-56.5052804322"
"danced","90.4877719295"
"point","-15.4256963512"
"simple","-56.9115318535"
"jerks","-4.51103015175"
"newborn","303.915157448"
"gypsy","161.108818087"
"dances","157.336566699"
"simply","-57.586796945"
"headaches","-39.4252672656"
"consuming","54.1362986435"
"raise","-74.8281061094"
"tgif","-36.5082036998"
"creativity","61.0773177221"
"secret","56.5164905994"
"dropping","-47.8427654413"
"ireland","48.6821406297"
"meeting","-5.65332412765"
"4","-0.471472885966"
"kathy","42.7847858241"
"anythin","-39.615013145"
"gay","-182.15263467"
"gal","6.53811058493"
"understand","5.17576377426"
"whitney","-54.1196212765"
"gah","36.2748393179"
"prices","-31.1827824384"
"pierce","-55.2734191889"
"fur","-0.586959963158"
"survivor","-27.7086251276"
"solid","-18.4967520063"
"bill","0.36849166585"
"tolerate","83.8016428193"
"elections","-31.777458005"
"replaced","-47.9754754362"
"heyy","103.181071919"
"fun","-28.5351023231"
"fuk","38.9856514971"
"2night","4.83325332158"
"portugal","47.0697333487"
"cents","-24.2832070241"
"starving","22.8878216885"
"calender","-16.9269257623"
"monroe","208.006369345"
"aches","147.607718524"
"italy","-41.545667088"
"ray","27.7855478682"
"development","-41.2331999767"
"sya","-8.44035335488"
"keys","1.16124938402"
"assignment","62.9718086199"
"yesterday","45.6636675757"
"husbands","395.879273198"
"moment","16.4602947566"
"purpose","29.2217048714"
"hows","-69.4506746929"
"task","119.150946186"
"whores","-148.020105926"
"laden","-46.6284061475"
"spent","18.9837417135"
"babysit","443.707548316"
"chemistry","-16.7146736045"
"spend","-19.7646455615"
">.<","26.5124500246"
"shape","-105.102400273"
"alternative","16.5020658302"
"injuries","72.9851563173"
"letting","9.89138345263"
"cut","-77.2435109711"
"cus","-44.5852883943"
"cup","-12.4175660063"
"cuz","11.8829805987"
"shouting","-44.4675736581"
"cud","80.4608355017"
"homies","17.914581892"
"bridal","531.683556034"
"easter","-40.6053116601"
"excited","67.8771484478"
"hates","10.1540834853"
"hater","34.4092354097"
"bio","-12.698386066"
"wil","-23.0075552487"
"big","-21.692478224"
"bid","75.7455203904"
"judgement","-82.9732464102"
"matters","-7.12387785947"
"truely","1.50616318325"
"bit","-2.89236632209"
"knock","-72.4666584991"
"semi","6.95979107786"
"follows","66.9569580044"
"bahay","-72.6106526915"
"google","-36.1239033338"
"gardening","52.8898515113"
"often","-28.8649131527"
"absolutely","-11.3402828508"
"magnificent","-192.020611628"
"back","-10.2851309452"
"nonetheless","-101.05949565"
"lightning","-156.240155708"
"ourselves","43.2985256544"
"jewelry","40.3025902495"
"contacts","-72.2936082693"
"pet","35.2609046996"
"decision","-57.5515935571"
"gimme","-86.1837356371"
"per","-20.9881152321"
"pen","-8.15463779122"
"pee","-70.9155546792"
"epic","-52.8876352692"
"either","-11.3230066767"
"ufc","-62.3445885117"
"fee","33.091617236"
"from","-12.775596614"
"tripping","234.883563031"
"usb","-26.7764904721"
"proven","-40.3913495881"
"iced","-21.4235892546"
"graduation","5.14181655827"
"drama","21.8485846895"
"jimmy","41.4535311888"
"aliens","-105.162876171"
"lesson","27.0238321774"
"ao","-66.959999276"
"germans","-12.2386673275"
"homemade","24.8709528803"
"forward","-25.4911128307"
"fer","17.9494289903"
"invite","-33.0617323803"
"murphy","48.1466781304"
"boys","51.6606696168"
"yesssss","50.6206038679"
"â™¥","78.2245577876"
"directed","-11.0485341884"
"planes","-15.4885943025"
"groove","-99.7743369936"
"constant","-77.6461978662"
"flow","-91.5147603158"
"engineering","-134.539190135"
"cure","-11.8576647893"
"curb","7.18221423486"
"playin","-41.9183370479"
"curl","257.759520799"
"stripper","55.1075078541"
"%","-17.9210568244"
"corners","9.34334945537"
"yang","1.78063626588"
"brushing","-50.9883512477"
"papa","60.4927125159"
"prepared","-71.4033901076"
"guy's","-93.8800960613"
"fisher","-10.9874680687"
"charming","228.402411987"
"desert","-67.3456272781"
"there'll","19.5996751389"
"boyfriends","345.085200784"
"amused","226.686549721"
"cooked","66.6236398684"
"2000","-18.1570429721"
"2006","-91.164504828"
"2005","98.8610528842"
"2009","-24.5849237569"
"tube","88.4078195051"
"peanut","66.3257314831"
"helps","34.7286045656"
"maryland","18.7262196308"
"11:30","74.0798033432"
"ty","-47.7121292918"
"queen","34.6164521485"
"barbara","77.3665162316"
"putting","-21.8362371314"
"knight","-4.43526565256"
"shock","62.262065673"
"havent","38.7428383361"
"joey","-70.5160775933"
"bleeding","-41.3089082521"
"rivers","128.339118229"
"uncomfortable","-46.6272928466"
"subtle","-102.044506455"
"depression","-38.0021617924"
"3x","-45.3275615722"
"chicago","-44.2464565061"
"pipes","-11.8675175361"
"practices","79.3481954073"
"access","23.1974995932"
"payday","-8.0191135611"
"cleanin","148.727693086"
"exercise","131.57223458"
"body","-28.2406067495"
"sharks","8.22309120018"
"exchange","72.3969208864"
"packing","127.762325166"
"objects","114.267744909"
"sink","46.2712062697"
"others","-16.3221818269"
"extreme","-0.451052738849"
"39","29.1404502704"
"talent","-16.6181447639"
"33","41.173312803"
"32","-16.7174952153"
"31","-40.9208198137"
"30","-21.423118377"
"35","-17.3017053109"
"34","-32.6945318689"
"honor","-34.3641743"
"named","64.7902702016"
"tau","24.1694657265"
"presidents","-222.075498879"
"minnesota","-49.2807657918"
"manny","-28.4846806913"
"names","-27.6937760663"
"patrol","25.6314595461"
"cha","-25.7935019236"
"che","18.2107086553"
"themselves","16.5505655722"
"upcoming","85.313625207"
"tay","10.9701362881"
"trail","33.8260545513"
"train","-54.1289431574"
"ashamed","-67.727712947"
"tearing","-18.8555038016"
"iii","-133.117523757"
"account","-37.6994106994"
"britney","-109.936916164"
"f","-68.8213921314"
"tunnel","-3.24596010413"
"obvious","33.8272428597"
"praise","32.7606353686"
"unpacking","51.6400059601"
"violence","14.5867302729"
"reserved","-46.8530848583"
"snacks","127.210158712"
"fightin","-418.502184323"
"bones","66.2455686323"
"psyched","105.395830563"
"lama","105.473515659"
"lame","63.8078348593"
"dinners","28.9962817721"
"holds","31.6861610658"
"responsibilities","75.5967909746"
"forest","-103.892361389"
"stock","-97.8961613577"
"buildings","227.851021974"
"philosophy","-6.68379182127"
"collection","-28.5265476962"
"bothered","67.1883511204"
"pwede","45.0599200411"
"chasing","-37.7355508585"
"guru","-38.8022526043"
"lines","33.3934831207"
"amazon","-67.7886482442"
"9am","-51.1279168598"
"chief","13.5488784763"
"furious","-98.5468006866"
"addiction","71.4885679913"
"lined","91.425890728"
"despite","59.9884994191"
"oral","-6.22794577353"
"meter","-46.0574020846"
"struggles","-23.9062905515"
"horns","45.1822959306"
"galaxy","25.2221810723"
"bunch","23.1988819446"
"le","9.19626503177"
"tsk","8.1109791203"
"la","7.63657354722"
"lo","9.96214694914"
"winning","-45.880666247"
"age","15.9471182626"
"willing","-67.3644172001"
"criminal","206.015599002"
"<","-5.99023140638"
"ly","-5.81195420556"
"dad","3.41160436264"
"dag","6.58780594895"
"greater","-53.6747167249"
"dam","-45.9411701933"
"dan","2.95458854676"
"spell","33.4814011431"
"fiesta","59.3426565307"
"dat","-14.8673804001"
"mention","33.1400881119"
"cutting","-98.1378619218"
"dar","102.797482743"
"das","19.3649696922"
"determines","-15.3783559413"
"day","-1.59210842754"
"strive","-61.7827918949"
"10pm","24.1476682937"
"cider","3.51864286811"
"tues","122.633940699"
"gurl","-1.78660672607"
"disregard","-72.1717203807"
"wilde","79.9611021231"
"ya'll","1.89928837257"
"apologize","-80.513248181"
"marley","-87.2151681318"
"popping","110.152062863"
"rev","-28.5606408383"
"mate","-14.1427150194"
"mata","15.7850753062"
"lecture","52.6370875652"
"gagawin","-133.870354865"
"que","-1.91826355604"
"bleed","-73.4008400006"
"backwards","-1.53986743258"
"yard","-16.1850399464"
"flippin","149.005718842"
"mortal","-75.263174824"
"south","-24.2211288004"
"finest","-39.9769676329"
"sack","-83.1684088028"
"hey","-2.68714911553"
"reached","-31.7114880817"
"ancient","-34.6563190104"
"sadly","41.0414591512"
"monkey","-52.1299474723"
"laps","69.1217897871"
"vagina","114.043053783"
"messing","-72.4057338024"
"cabin","-4.87605025216"
"xoxo","74.8256062285"
"gear","-58.9202537289"
"explanation","98.3179620936"
"nobody","-31.697150196"
"ipad","-49.6033473054"
"babys","225.455107446"
"slack","-20.2500693935"
"tapos","50.9777858167"
"heh","-59.2685391003"
"shampoo","-66.1337556939"
"loves","13.7301375576"
"lover","-60.236178446"
"wayy","298.299845112"
"tidy","9.73976618452"
"tide","-3.16839665066"
"mornings","47.049508225"
"have","22.9005671045"
"throat","62.2485110428"
"apparently","-11.1659002545"
"wolves","-28.6742719041"
"mia","-19.7773235778"
"mid","-19.4380338738"
"parks","28.2926068124"
"mix","-24.3567349246"
"mis","-53.9195597747"
"mit","-21.4994622307"
"unless","11.0276071426"
"eight","41.2958502267"
"prisoner","31.9540585427"
"payment","129.335229972"
"stranded","59.0733772295"
"request","39.5720476008"
"disease","9.31337656105"
"skinny","-76.4087185871"
"normally","-41.9306991861"
"kita","-38.7381538729"
"text","-18.2019254412"
"charles","23.1840469661"
"unseen","103.877783903"
"ni","12.5869349052"
"coloring","114.11206564"
"grabbed","57.219196619"
"knowledge","27.4998994785"
"sparks","59.3832447654"
"housewives","-80.2937080999"
"roadtrip","110.17695074"
"bernard","55.1490627983"
"satan","-105.206316685"
"regularly","-108.514845787"
"xdd","7.39205299835"
"they're","30.522422278"
"beat","-51.9998827891"
"photography","-20.1524561521"
"bear","-13.31036501"
"bean","57.9058727681"
"timing","85.6357114051"
"areas","180.915184908"
"crabs","6.16957541931"
"rage","-34.0459126159"
"dearest","74.1959778193"
"including","67.8797261003"
"fixed","-56.720981963"
"national","3.78202572817"
"xxxxx","22.1456235824"
"awaits","-274.884542862"
"pattern","139.137726929"
"icecream","125.891713261"
"difficulties","4.66659952714"
"routine","7.22132278837"
"progress","-32.5468037462"
"janet","15.2954150145"
"superior","-48.9193304765"
"sorrow","-52.6285831319"
"deliver","-73.6441043304"
"optional","-55.5533534577"
"commenting","-52.9516164034"
"joke","-36.2566489734"
"taking","9.8624293763"
"equal","40.824352268"
"fulfilled","224.960543969"
"busted","-86.5053177346"
"passing","-49.6988465699"
"masses","-108.608180841"
"otherwise","-72.8826666442"
"comment","-38.3883425583"
"fukin","-45.1255864237"
"ab","-27.5167507703"
"laugh","45.3003756082"
"mafia","3.45728126056"
"gona","-61.0937020376"
"it's","3.91435789198"
"darren","-29.2836414321"
"ai","-51.7335505736"
"permanent","20.6363312588"
"certain","14.6216825368"
"curtain","-17.7685084767"
"proposal","73.8764149936"
"accents","40.0879634989"
"it'd","-60.4011495701"
"define","13.0851087568"
"finishes","-65.0169915654"
"airplanes","263.916579775"
"protect","-40.5020736969"
"finished","-50.9042009916"
"tense","39.9096090371"
"mundo","-5.07492919468"
"bull","-4.55823021065"
"bulb","-57.3300334861"
"general","-4.58496232487"
"volunteer","229.772475641"
"homes","-38.6655515262"
"holiday","-3.34369038911"
"kuch","38.0984720844"
"plain","124.906702559"
"nd","9.72841388949"
"appearance","-18.5809880534"
"as","-4.61978011286"
"value","-29.9599811579"
"agar","25.1528821444"
"frustrating","11.6164638023"
"trailer","54.0588659718"
"almost","3.41439396039"
"helped","46.1875847985"
"partner","-44.2599907076"
"starcraft","-407.587905612"
")","4.36014336252"
"another","-16.7674708744"
"frnds","27.5920917757"
"injured","73.8247045054"
"selfish","54.2880693176"
"reporting","89.4249527147"
"fucker","-2.92805058222"
"bullying","-5.37686752862"
"oranges","-49.2778291876"
"takers","78.7685787292"
"sisters","51.2424891845"
"sunburn","167.31987946"
"francisco","-67.6506944127"
"retard","-83.6984518209"
"center","-21.8504442065"
"seth","66.5472017607"
"thought","14.120785071"
"position","-17.1659642333"
"muscle","-75.0076495714"
"usual","-32.5475695034"
"clinic","41.8982054297"
"seats","-7.20126089376"
"dakota","-48.136176908"
"tough","-42.6421051846"
"nz","42.6308141385"
"quiero","31.0709644909"
"effin","29.4004921641"
"bench","-49.2787791956"
"citizen","14.9602024352"
"ohhh","30.5586299325"
"raven","33.5819772248"
"resolved","24.0074443003"
"kali","119.665968118"
"everthing","-34.6547952742"
"fyi","114.919368879"
"dryer","21.9857764166"
"insert","37.8495629618"
"x-mas","5.86248041814"
"like","-6.38838970375"
"success","-25.6284302605"
"sofa","185.82461127"
"11pm","130.228264753"
"admitted","51.1833386111"
"chick","59.7409125665"
"soft","9.97276524929"
"heel","194.66906719"
"italian","-7.78940006546"
"classical","-146.128976436"
"hain","35.8471846037"
"alive","-46.3936783404"
"hair","108.607269212"
"stuffs","-68.8175374326"
"proper","-93.4567470776"
"supportive","-129.034377841"
"stuffy","197.656934196"
"happens","-29.1169892073"
"tmr","15.2527425743"
"est","-29.6075763829"
"unpredictable","56.5893864"
"hurricane","33.5418966643"
"layin","53.2195208625"
":-d","-16.2368596531"
"shelter","7.33579735501"
"screwed","-41.4159059662"
":-p","-18.6157417086"
"snuggle","11.4946231194"
"bingo","-9.08652189071"
"pepper","37.0315631179"
"noise","-13.6610627397"
"petty","64.0127626596"
"worthy","98.6510454853"
":-)","2.14112374016"
"actual","62.7152483034"
"knowin","330.90810296"
"6am","-52.1130636453"
"blessings","57.8772920155"
"afterall","177.523960541"
"childrens","5.70071999582"
"socks","8.63396038644"
"guard","68.541935416"
"doesnt","10.8822714045"
"esteem","188.615983766"
"female","123.307190705"
"legends","-70.78788588"
"bees","115.324984281"
"suprised","-55.3208197429"
"maze","66.0660414921"
"buy","-18.6806060881"
"bus","-18.888529724"
"brand","6.20307661257"
"sequel","-243.168439268"
"but","-3.50534189913"
"caitlin","27.7728625792"
"bum","-41.84544987"
". ..","16.0374507206"
"editing","9.57153561513"
"memphis","-8.81506296543"
"bug","38.0871603347"
"ifyou","-165.48748155"
"lynn","-25.4621313667"
"wise","-26.6420608332"
"glory","-8.79867630736"
"dangerous","41.7969497817"
"j","-30.0164105615"
"hand","-15.9366968877"
"minutes","-23.004553531"
"skating","26.6143343472"
"pin","-20.7232937855"
"whisper","154.403092289"
"pic","-16.042746831"
"pig","7.61760921409"
"pix","96.9756132446"
"periods","64.3653479789"
"pit","13.663212583"
"campus","-35.9006093391"
"48","-56.5186368392"
"46","-19.418252626"
"44","-37.4872881754"
"45","36.0299362822"
"40","-68.3905062393"
"special","-53.7576697002"
"out","-4.59616932509"
"dresses","455.762353952"
"nelson","10.4918221995"
"xxx","7.38185090465"
"christians","-39.3274175621"
"baker","83.0727637548"
"profound","-13.5813125864"
"yell","39.0187580229"
"accidents","41.2046738733"
"baked","66.4302475133"
"thunderstorms","19.5831326214"
"limited","-41.8154248028"
"hath","22.9351765274"
"sleep","-6.97549448707"
"hating","49.574401998"
"hate","13.0746315435"
"feeding","-80.4070220128"
"tweet","-63.2434185932"
"abundance","117.874624343"
"whatsoever","-70.1680941459"
"under","8.18637655822"
"noisy","127.870755852"
"regrets","86.4527639618"
"@","-9.70284858392"
"louder","90.9131401182"
"rise","-108.976800485"
"lololol","-75.6047609296"
"every","-1.69688081708"
"woop","-27.6243241261"
"fireplace","-106.85595155"
"monkeys","-71.0623080049"
"encounter","23.3757776913"
"school","-3.82414603877"
"bestfriend","19.7629476536"
"loneliness","-51.3472775585"
"glued","242.934071193"
"leaders","-33.7354270347"
"weddings","-86.7924757619"
"direct","-7.96859848524"
"nail","243.694861531"
"fabulous","170.432309892"
"friendships","98.5010582413"
"emptiness","23.2208513248"
"shining","14.9233177189"
"blue","-4.60697766894"
"hide","25.1210911027"
"christ","-33.7861737638"
"selected","-99.3724515555"
"poison","-46.6589645776"
"sung","17.0226644995"
"blur","-57.3598125809"
"supplies","128.239393208"
"disney","29.1817489945"
"fable","66.8682769288"
"hundreds","99.5365304745"
"beck","39.2653746664"
"studio","-25.8585365355"
"smokin","-54.1992010138"
"humility","16.613662066"
"path","-53.013943151"
"stares","-242.813043475"
"digits","-69.6984869493"
"vikings","30.0622495913"
"forum","31.5535150247"
"luggage","111.43357897"
"leaves","27.2602278241"
"changed","15.0947355876"
"hunting","-2.4766821551"
"vacations","-73.4289313888"
"swearing","131.053268947"
"julia","-29.4092798189"
"feelings","-48.2647286769"
"patience","43.6834880401"
"actions","-34.8349356854"
"would","-7.86072183777"
"hospital","-32.1435040436"
"spike","68.1144442759"
"tj","-67.4854612145"
"breathe","61.7241091793"
"naive","13.8884343683"
"ti","-0.069177078829"
"muse","175.554910869"
"phone","9.9576732488"
"excellent","11.2775681159"
"tampa","67.0190549194"
"must","-19.7380240174"
"me","1.96335553475"
"md","-94.7155866119"
"mg","47.2824493299"
"join","21.150565399"
"mc","-5.45706585164"
"mm","-4.57225108808"
"barcelona","-73.7763986829"
"mo","3.27676362037"
"mn","36.4667110869"
"mi","6.6186382761"
"entertained","-30.0767312902"
"mu","-24.6347122364"
"mt","19.1747945494"
"mr","-29.9625131441"
"my","6.4285387071"
"addictive","52.1315619108"
"estate","-5.76656672298"
"farmville","-12.9758036645"
"times","-7.59333606558"
"attract","64.8811611843"
"guarantee","-12.0859826918"
"ceremony","-31.154194254"
"end","-19.5719128481"
"sitting","9.31463691664"
"writers","82.4348162918"
"badly","-20.546574685"
"poker","-23.7029700594"
"pokes","-70.622301233"
"elizabeth","74.6512472885"
"mouths","56.8471720004"
"horoscope","24.4052779498"
"mess","71.9524365885"
"insecure","-44.7439316152"
"arthritis","95.9181954951"
"mouthy","-38.1799908221"
"demanding","-38.6618598075"
"jumping","13.9818468308"
"poked","-11.1935807295"
"salsa","98.9469837929"
"parallel","100.252106544"
"danny","42.332231667"
"harley","-10.4985183192"
"allison","94.9344985626"
"upside","-58.0805804434"
"enter","5.96862162932"
"aloud","14.1632609299"
"react","-18.2095661078"
"over","9.66730896952"
"bleach","-17.9976983533"
"london","3.13708885134"
"thesis","98.4473885118"
"talkative","-16.934904177"
"ima","18.6552130592"
"beside","-35.3961147378"
"2:00","-10.7177074393"
"expectations","47.7459795848"
"writing","-8.38123054428"
"destroyed","-210.491005455"
"fade","-125.630486193"
"400","-26.2221133508"
"corinthians","-72.2445758751"
"iowa","26.948481749"
"badge","-9.89250777692"
"stinking","42.0237717964"
"netherlands","45.1559020768"
"potatoes","16.1106917496"
"chuck","-19.9950499932"
"choir","-12.0680501437"
"filling","-67.4626768619"
"victory","-19.3324720592"
"each","18.7956299058"
"lasting","83.698674286"
"blinded","-87.8115480614"
"diana","-28.7646336165"
"waffle","-51.991222533"
"celebrating","16.272365249"
"ice-cream","120.762315919"
"saturday","-11.4821848775"
"goo","-31.842148719"
"gon","-19.2049471433"
"driving","-35.2728430373"
"god","-1.19192440326"
"washed","33.6089164096"
"nite","23.5064605719"
"got","-13.668137928"
"alittle","80.3404426281"
"independence","10.726127703"
"naman","29.2308072576"
"arizona","-120.929625339"
"sana","-12.0027322134"
"eternal","-92.211418772"
"free","2.9182961507"
"fred","-35.8628619613"
"icky","173.643538663"
"wanted","-41.80706093"
"dayz","-91.3192418075"
"days","7.11221802779"
"priorities","97.6209297986"
